Star Rating,Monster Name,Quest,Runner,Time,Time (s),Weapon,Platform,Monster/General,Quest/General,Monster/Weapon,Quest/Weapon
3,Nargacuga,Special Arena: MR Nargacuga,可达鸭,"03'46""99",226.99,LS,PS4,87,87,12,12
3,Nargacuga,Special Arena: MR Nargacuga,soulfree00,"03'47""41",227.41,GS,PS4,88,88,7,7
3,Nargacuga,Special Arena: MR Nargacuga,Catnius,"03'51""85",231.85,LBG,PS4,89,89,4,4
3,Nargacuga,Special Arena: MR Nargacuga,ミズキ (Mizuki),"03'52""01",232.01,CB,PS4,90,90,12,12
3,Nargacuga,Special Arena: MR Nargacuga,だるまゆき (Daruma Yuki),"03'54""75",234.75,SA,PS4,91,91,6,6
3,Nargacuga,Special Arena: MR Nargacuga,woodfishman,"03'56""15",236.15,Lance,PS4,92,92,5,5
3,Nargacuga,Special Arena: MR Nargacuga,Deaga,"03'56""95",236.95,SA,PS4,93,93,7,7
3,Nargacuga,Special Arena: MR Nargacuga,Extros,"03'56""96",236.96,LS,PS4,94,94,13,13
3,Nargacuga,Special Arena: MR Nargacuga,とらこ (Torako),"03'57""16",237.16,SnS,PS4,95,95,5,5
3,Nargacuga,Special Arena: MR Nargacuga,ハシク (Hashiku),"03'57""66",237.66,LS,PS4,96,96,14,14
3,Nargacuga,Special Arena: MR Nargacuga,KiKi,"03'58""48",238.48,CB,PS4,97,97,13,13
3,Nargacuga,Special Arena: MR Nargacuga,笑さん (warasan),"03'59""76",239.76,IG,PS4,98,98,7,7
3,Nargacuga,Special Arena: MR Nargacuga,Somefeet,"04'04""28",244.28,Lance,PS4,99,99,6,6
3,Nargacuga,Special Arena: MR Nargacuga,Hot Dog,"04'06""18",246.18,IG,PS4,100,100,8,8
3,Nargacuga,Special Arena: MR Nargacuga,CeraCymmetry,"04'06""78",246.78,Hammer,PS4,101,101,9,9
3,Nargacuga,Special Arena: MR Nargacuga, Mai LBG,"04'07""56",247.56,LBG,PS4,102,102,5,5
3,Nargacuga,Special Arena: MR Nargacuga,やまもり (Yamamori),"04'11""41",251.41,SA,PS4,103,103,8,8
3,Nargacuga,Special Arena: MR Nargacuga,Datenshee,"04'18""51",258.51,CB,PS4,104,104,14,14
3,Nargacuga,Special Arena: MR Nargacuga,RKD,"04'19""78",259.78,HH,PS4,105,105,8,8
3,Nargacuga,Special Arena: MR Nargacuga,艾丽塔 (Erita),"04'23""86",263.86,Lance,PS4,106,106,7,7
3,Nargacuga,Special Arena: MR Nargacuga,GaraGara-go,"04'37""73",277.73,SA,PS4,107,107,9,9
3,Nargacuga,Special Arena: MR Nargacuga,LaoShanCrung,"04'52""21",292.21,Lance,PS4,108,108,8,8
3,Nargacuga,Special Arena: MR Nargacuga,Lagia,"04'52""85",292.85,CB,PS4,109,109,15,15
3,Nargacuga,Special Arena: MR Nargacuga,D3vilzer,"05'18""71",318.71,SnS,PS4,110,110,6,6
3,Nargacuga,Special Arena: MR Nargacuga,P!ngz-,"05'19""95",319.95,HBG,PS4,111,111,4,4
3,Nargacuga,Special Arena: MR Nargacuga,체리 (Cherry),"05'26""23",326.23,IG,PS4,112,112,9,9
3,Nargacuga,Special Arena: MR Nargacuga,CantaPerMe,"05'29""03",329.03,IG,PS4,113,113,10,10
3,Nargacuga,Special Arena: MR Nargacuga,Catnius,"05'49""78",349.78,HBG,PS4,114,114,5,5
3,Odogaron,Special Arena: MR Odogaron,量子催眠,"01'40""26",100.26,HBG,PC,1,1,1,1
3,Odogaron,Special Arena: MR Odogaron,早餐奶 (airA),"01'56""73",116.73,HBG,PC,2,2,2,2
3,Odogaron,Special Arena: MR Odogaron,冰凌银蕨,"02'07""28",127.28,Bow,PC,3,3,1,1
3,Odogaron,Special Arena: MR Odogaron,Saico,"02'10""65",130.65,Bow,PC,4,4,2,2
3,Odogaron,Special Arena: MR Odogaron,专业烤肉20年,"02'12""88",132.88,LS,PC,5,5,1,1
3,Odogaron,Special Arena: MR Odogaron,云鹤,"02'17""75",137.75,LS,PC,6,6,2,2
3,Odogaron,Special Arena: MR Odogaron,Nifteria,02'31'06,151.06,Bow,PC,7,7,3,3
3,Odogaron,Special Arena: MR Odogaron,Lupin lll,"02'31""25",151.25,HBG,PS4,8,8,3,3
3,Odogaron,Special Arena: MR Odogaron,さかす (Sakasu),"02'31""71",151.71,Bow,PS4,9,9,4,4
3,Odogaron,Special Arena: MR Odogaron,ラギア (Ragia),"02'34""75",154.75,Bow,PS4,10,10,5,5
3,Odogaron,Special Arena: MR Odogaron,アフロさん (Aphrodite),"02'37""05",157.05,LS,PS4,11,11,3,3
3,Odogaron,Special Arena: MR Odogaron,Sosa,"02'42""35",162.35,Bow,Xbox,12,12,6,6
3,Odogaron,Special Arena: MR Odogaron,Tom,"02'44""46",164.46,CB,PC,13,13,1,1
3,Odogaron,Special Arena: MR Odogaron,TBT,"02'44""95",164.95,LBG,PC,14,14,1,1
3,Odogaron,Special Arena: MR Odogaron,弄影D,"02'52""18",172.18,DB,PC,15,15,1,1
3,Odogaron,Special Arena: MR Odogaron,Rolltorest,"02'52""28",172.28,LBG,PC,16,16,2,2
3,Odogaron,Special Arena: MR Odogaron,Dough Dragons,"02'54""55",174.55,Bow,PC,17,17,7,7
3,Odogaron,Special Arena: MR Odogaron,twiknight,"02'56""76",176.76,DB,PS4,18,18,2,2
3,Odogaron,Special Arena: MR Odogaron,GhostCortex,"03'03""33",183.33,DB,PS4,19,19,3,3
3,Odogaron,Special Arena: MR Odogaron,福跌俠,"03'07""43",187.43,Hammer,PC,20,20,1,1
3,Odogaron,Special Arena: MR Odogaron,sweet beru,"03'20""18",200.18,HBG,PS4,21,21,4,4
3,Odogaron,Special Arena: MR Odogaron,アフロさん (Aphrodite),"03'21""31",201.31,Lance,PS4,22,22,1,1
3,Odogaron,Special Arena: MR Odogaron,Floccinaucini,"03'23""66",203.66,CB,PC,23,23,2,2
3,Odogaron,Special Arena: MR Odogaron,Zook,"03'23""66",203.66,HH,PC,24,24,1,1
3,Odogaron,Special Arena: MR Odogaron,Crukkz,"03'29""43",209.43,IG,PC,25,25,1,1
3,Odogaron,Special Arena: MR Odogaron,Huuuch_,"03'29""46",209.46,LBG,PS4,26,26,3,3
3,Odogaron,Special Arena: MR Odogaron,小绿,"03'29""99",209.99,SA,PS4,27,27,1,1
3,Odogaron,Special Arena: MR Odogaron,Sosa,"03'32""60",212.6,LS,PS4,28,28,4,4
3,Odogaron,Special Arena: MR Odogaron,Aqua (tigana0210),"03'32""83",212.83,Hammer,PS4,29,29,2,2
3,Odogaron,Special Arena: MR Odogaron,Datenshee,"03'37""86",217.86,DB,PS4,30,30,4,4
3,Odogaron,Special Arena: MR Odogaron,Sosa,"03'43""80",223.8,CB,PS4,31,31,3,3
3,Odogaron,Special Arena: MR Odogaron,Agirao,"03'57""03",237.03,GS,PS4,32,32,1,1
3,Odogaron,Special Arena: MR Odogaron,Tom,"04'00""43",240.43,GL,PC,33,33,1,1
3,Odogaron,Special Arena: MR Odogaron,String,"04'53""58",293.58,Lance,PC,34,34,2,2
3,Odogaron,Special Arena: MR Odogaron,beefcake408,"04'54""43",294.43,GL,Xbox,35,35,2,2
3,Odogaron,Special Arena: MR Odogaron,Dandy,"05'12""95",312.95,Hammer,PS4,36,36,3,3
3,Odogaron,Special Arena: MR Odogaron,LOSER,"05'29""75",329.75,HH,PS4,37,37,2,2
3,Odogaron,Special Arena: MR Odogaron,Catnius,"05'45""48",345.48,DB,PS4,38,38,5,5
3,Odogaron,Special Arena: MR Odogaron,P!ngz-,"05'57""03",357.03,GL,PS4,39,39,3,3
3,Rathalos,Special Arena: MR Rathalos,早餐奶 (airA),"01'42""21",102.21,HBG,PC,1,1,1,1
3,Rathalos,Special Arena: MR Rathalos,TBT,"01'45""35",105.35,LBG,PC,2,2,1,1
3,Rathalos,Special Arena: MR Rathalos,冰凌银蕨,"01'51""91",111.91,Bow,PC,3,3,1,1
3,Rathalos,Special Arena: MR Rathalos,さかす (Sakasu),"02'29""30",149.3,Bow,PS4,4,4,2,2
3,Rathalos,Special Arena: MR Rathalos,Uden,"02'40""45",160.45,DB,PS4,5,5,1,1
3,Rathalos,Special Arena: MR Rathalos,Lupin lll,"02'42""56",162.56,HBG,PS4,6,6,2,2
3,Rathalos,Special Arena: MR Rathalos,Aqua (tigana0210),"02'47""43",167.43,Hammer,PS4,7,7,1,1
3,Rathalos,Special Arena: MR Rathalos,ラギア (Ragia),"02'48""96",168.96,Bow,PS4,8,8,3,3
3,Rathalos,Special Arena: MR Rathalos,れうすわ (Suwa Dreadking),"02'50""78",170.78,GS,PS4,9,9,1,1
3,Rathalos,Special Arena: MR Rathalos,Cho,"02'58""01",178.01,CB,PC,10,10,1,1
3,Rathalos,Special Arena: MR Rathalos,ケツの割れ目桃太 (Ketsunowarememomota),"03'00""83",180.83,LS,PS4,11,11,1,1
3,Rathalos,Special Arena: MR Rathalos,なつめ棗 (Natsume),"03'04""55",184.55,DB,PS4,12,12,2,2
3,Rathalos,Special Arena: MR Rathalos,烈酒,"03'05""40",185.4,LS,PC,13,13,2,2
3,Rathalos,Swoop to a New Low,Lumini,"03'08""53",188.53,Hammer,PS4,14,1,2,1
3,Rathalos,Special Arena: MR Rathalos,活潑君 (RIO),"03'10""40",190.4,GL,PC,15,14,1,1
3,Rathalos,Special Arena: MR Rathalos,TheNee十白于,"03'12""86",192.86,Hammer,PC,16,15,3,2
3,Rathalos,Special Arena: MR Rathalos,IAmPetah,"03'17""75",197.75,CB,PC,17,16,2,2
3,Rathalos,Special Arena: MR Rathalos,Datenshee,"03'23""28",203.28,CB,PS4,18,17,3,3
3,Rathalos,Special Arena: MR Rathalos,J,"03'24""83",204.83,LS,PS4,19,18,3,3
3,Rathalos,Special Arena: MR Rathalos,dufte,"03'25""31",205.31,LS,PS4,20,19,4,4
3,Rathalos,Special Arena: MR Rathalos,theguywithnoaccount,"03'26""15",206.15,LBG,PS4,21,20,2,2
3,Rathalos,Special Arena: MR Rathalos,Inory,"03'29""93",209.93,LS,PC,22,21,5,5
3,Rathalos,Special Arena: MR Rathalos,ひできんぐ (hideking),"03'32""90",212.9,DB,PS4,23,22,3,3
3,Rathalos,Special Arena: MR Rathalos,twiknight,"03'33""73",213.73,GS,PS4,24,23,2,2
3,Rathalos,Special Arena: MR Rathalos,Deaga,"03'35""48",215.48,SA,PS4,25,24,1,1
3,Rathalos,Special Arena: MR Rathalos,twiknight,"03'51""63",231.63,SA,PS4,26,25,2,2
3,Rathalos,Special Arena: MR Rathalos,CeraCymmetry,"03'59""20",239.2,CB,PS4,27,26,4,4
3,Rathalos,Special Arena: MR Rathalos,sweet beru,"04'02""40",242.4,SA,PS4,28,27,3,3
3,Rathalos,Special Arena: MR Rathalos,TokekTokek,"04'25""03",265.03,Hammer,PS4,29,28,4,3
3,Rathalos,Special Arena: MR Rathalos,Syake,"04'28""68",268.68,SnS,PS4,30,29,1,1
3,Rathalos,Special Arena: MR Rathalos,Ooshinobu,"04'45""99",285.99,GS,PS4,31,30,3,3
3,Rathalos,Special Arena: MR Rathalos,Olga,"04'50""95",290.95,HH,Xbox,32,31,1,1
3,Rathalos,Special Arena: MR Rathalos,Deaga,"04'57""15",297.15,SnS,PS4,33,32,2,2
3,Rathalos,Special Arena: MR Rathalos,String,"05'01""01",301.01,Lance,PC,34,33,1,1
3,Rathalos,Special Arena: MR Rathalos,Taxman,"05'05""43",305.43,HH,PC,35,34,2,2
3,Rathalos,Special Arena: MR Rathalos,Peco,"05'59""28",359.28,SnS,PS4,36,35,3,3
3,Tigrex,Special Arena: MR Tigrex,早餐奶 (airA),"01'41""16",101.16,HBG,PC,1,1,1,1
3,Tigrex,Special Arena: MR Tigrex,Lupin lll,"01'52""01",112.01,HBG,PS4,2,2,2,2
3,Tigrex,Special Arena: MR Tigrex,YYGGBOND,"02'04""00",124.0,Bow,PC,3,3,1,1
3,Tigrex,Special Arena: MR Tigrex,Aqua (tigana0210),"02'07""96",127.96,Hammer,PC,4,4,1,1
3,Tigrex,Special Arena: MR Tigrex,casti94,"02'09""23",129.23,LS,PC,5,5,1,1
3,Tigrex,Special Arena: MR Tigrex,夏芒,"02'15""71",135.71,Bow,PC,6,6,2,2
3,Tigrex,Special Arena: MR Tigrex,TBT,"02'16""60",136.6,LBG,PS4,7,7,1,1
3,Tigrex,Special Arena: MR Tigrex,slime,"02'17""25",137.25,SnS,PC,8,8,1,1
3,Tigrex,Special Arena: MR Tigrex,Aris,"02'17""45",137.45,GS,PC,9,9,1,1
3,Tigrex,Special Arena: MR Tigrex,更新姬Tama(ハイ マオ),"02'17""85",137.85,SnS,PC,10,10,2,2
3,Tigrex,Special Arena: MR Tigrex,Rolltorest,"02'17""95",137.95,LBG,PS4,11,11,2,2
3,Tigrex,Special Arena: MR Tigrex,トモキ (Tomoki),"02'18""73",138.73,LBG,PS4,12,12,3,3
3,Tigrex,Special Arena: MR Tigrex,Heartfilia,"02'20""60",140.6,LS,PC,13,13,2,2
3,Tigrex,Special Arena: MR Tigrex,casti94,"02'25""68",145.68,SnS,PC,14,14,3,3
3,Tigrex,Special Arena: MR Tigrex,臭渔烂虾,"02'28""11",148.11,SnS,PC,15,15,4,4
3,Tigrex,Special Arena: MR Tigrex,ネコがみ (Nekogami Kuroha),"02'29""48",149.48,Bow,PS4,16,16,3,3
3,Tigrex,Special Arena: MR Tigrex,막강한부엉이 (mightowllll),"02'30""45",150.45,Bow,PS4,17,17,4,4
3,Tigrex,Special Arena: MR Tigrex,黑化由岐,"02'30""88",150.88,DB,PS4,18,18,1,1
3,Tigrex,Special Arena: MR Tigrex,Fad,"02'31""25",151.25,GS,PC,19,19,2,2
3,Tigrex,Special Arena: MR Tigrex,LoveZhu,"02'31""63",151.63,LS,PC,20,20,3,3
3,Tigrex,Special Arena: MR Tigrex,いろはす (Iroha),"02'33""21",153.21,Bow,PS4,21,21,5,5
3,Tigrex,Special Arena: MR Tigrex,Peppo,"02'33""25",153.25,LS,PC,22,22,4,4
3,Tigrex,Special Arena: MR Tigrex,さかす (Sakasu),"02'36""95",156.95,Bow,PS4,23,23,6,6
3,Tigrex,Special Arena: MR Tigrex,Artorias,"02'38""75",158.75,GS,PC,24,24,3,3
3,Tigrex,Special Arena: MR Tigrex,めておら (Meteor),"02'39""08",159.08,SnS,PS4,25,25,5,5
3,Tigrex,Special Arena: MR Tigrex,keta,"02'41""58",161.58,LS,PS4,26,26,5,5
3,Tigrex,Special Arena: MR Tigrex,Apostle,"02'41""73",161.73,CB,PC,27,27,1,1
3,Tigrex,Special Arena: MR Tigrex,String,"02'43""31",163.31,Lance,PC,28,28,1,1
3,Tigrex,Special Arena: MR Tigrex,花舞,"02'44""85",164.85,DB,PC,29,29,2,2
3,Tigrex,Special Arena: MR Tigrex,柿の種 (Kakinotane),"02'45""18",165.18,Bow,PS4,30,30,7,7
3,Tigrex,Special Arena: MR Tigrex,りざRZX,"02'46""78",166.78,Bow,PS4,31,31,8,8
3,Tigrex,Special Arena: MR Tigrex,Elansil,"02'47""56",167.56,CB,PC,32,32,2,2
3,Tigrex,Special Arena: MR Tigrex,soulfree00,"02'49""41",169.41,GS,PS4,33,33,4,4
3,Tigrex,Special Arena: MR Tigrex,疯语 (MadWord),"02'50""99",170.99,CB,PC,34,34,3,3
3,Tigrex,Special Arena: MR Tigrex,xShadow,"02'51""25",171.25,CB,PC,35,35,4,4
3,Tigrex,Special Arena: MR Tigrex,Peterhausen,"02'53""83",173.83,LS,PC,36,36,6,6
3,Tigrex,Special Arena: MR Tigrex,诗皖丶 (Shivan),"02'54""05",174.05,LS,PC,37,37,7,7
3,Tigrex,Special Arena: MR Tigrex,Anne Luca,"02'54""08",174.08,LS,PS4,38,38,8,8
3,Tigrex,Special Arena: MR Tigrex,だるまゆき (Daruma Yuki),"02'54""75",174.75,SA,PS4,39,39,1,1
3,Tigrex,Special Arena: MR Tigrex,SH3RMSY,"02'55""05",175.05,CB,Xbox,40,40,5,5
3,Tigrex,Special Arena: MR Tigrex,ぜん (Zen),"02'55""46",175.46,SnS,PS4,41,41,6,6
3,Tigrex,Special Arena: MR Tigrex,笑さん (warasan),"02'56""63",176.63,IG,PS4,42,42,1,1
3,Tigrex,Special Arena: MR Tigrex,RocksteadyIsMyDaddy,"02'57""05",177.05,CB,PS4,43,43,6,6
3,Tigrex,Special Arena: MR Tigrex,Crowoly,"02'58""08",178.08,DB,PC,44,44,3,3
3,Tigrex,Special Arena: MR Tigrex,Kekko,"02'59""38",179.38,SA,PC,45,45,2,2
3,Tigrex,Special Arena: MR Tigrex,团子君23333,"03'04""68",184.68,LS,PS4,46,46,9,9
3,Tigrex,Special Arena: MR Tigrex,대전설GLGD,"03'06""45",186.45,DB,PC,47,47,4,4
3,Tigrex,Special Arena: MR Tigrex,AkantoreX,"03'07""81",187.81,CB,PS4,48,48,7,7
3,Tigrex,Special Arena: MR Tigrex,막강한부엉이 (mightowllll),"03'10""43",190.43,HBG,PS4,49,49,3,3
3,Tigrex,Special Arena: MR Tigrex,Rainy,"03'12""30",192.3,LS,PC,50,50,10,10
3,Tigrex,Special Arena: MR Tigrex,Asura,"03'14""99",194.99,GS,PS4,51,51,5,5
3,Tigrex,Special Arena: MR Tigrex,笑さん (warasan),"03'18""48",198.48,SA,PS4,52,52,3,3
3,Tigrex,Special Arena: MR Tigrex,Attacker,"03'20""40",200.4,DB,PS4,53,53,5,5
3,Tigrex,Special Arena: MR Tigrex,EJinX,"03'21""56",201.56,LS,PS4,54,54,11,11
3,Tigrex,Special Arena: MR Tigrex,惠飛須沢胡桃,"03'25""90",205.9,HH,PC,55,55,1,1
3,Tigrex,Special Arena: MR Tigrex,活潑君 (RIO),"03'28""73",208.73,GL,PC,56,56,1,1
3,Tigrex,Special Arena: MR Tigrex,GaraGara-go,"03'30""68",210.68,SA,PS4,57,57,4,4
3,Tigrex,Special Arena: MR Tigrex,Sosa,"03'34""80",214.8,Bow,Xbox,58,58,9,9
3,Tigrex,Special Arena: MR Tigrex,GhostCortex,"03'35""33",215.33,DB,PS4,59,59,6,6
3,Tigrex,Special Arena: MR Tigrex,なつめ棗 (Natsume),"03'36""23",216.23,DB,PS4,60,60,7,7
3,Tigrex,Special Arena: MR Tigrex,田中,"03'37""83",217.83,GL,PS4,61,61,2,2
3,Tigrex,Special Arena: MR Tigrex,J,"03'41""26",221.26,LS,PS4,62,62,12,12
3,Tigrex,Special Arena: MR Tigrex,Syake,"03'44""90",224.9,SnS,PS4,63,63,7,7
3,Tigrex,Special Arena: MR Tigrex,超级弱,"03'44""98",224.98,Lance,PS4,64,64,2,2
3,Tigrex,Special Arena: MR Tigrex,YLEF-Sin,"03'45""30",225.3,GS,PS4,65,65,6,6
3,Tigrex,Special Arena: MR Tigrex,Konzikinoyami,"03'45""75",225.75,SA,PS4,66,66,5,5
3,Tigrex,Special Arena: MR Tigrex,Sosa,"03'46""68",226.68,LS,Xbox,67,67,13,13
3,Tigrex,Special Arena: MR Tigrex,咩瓜,"03'48""15",228.15,LS,PS4,68,68,14,14
3,Tigrex,Special Arena: MR Tigrex,yk,"03'48""20",228.2,Lance,PS4,69,69,3,3
3,Tigrex,Special Arena: MR Tigrex,Ooshinobu,"03'48""99",228.99,GS,PS4,70,70,7,7
3,Tigrex,Special Arena: MR Tigrex,Wata.,"03'53""78",233.78,Lance,PS4,71,71,4,4
3,Tigrex,Special Arena: MR Tigrex,Preydator,"04'01""85",241.85,GS,PS4,72,72,8,8
3,Tigrex,Special Arena: MR Tigrex,小王子,"04'04""85",244.85,LS,PS4,73,73,15,15
3,Tigrex,Special Arena: MR Tigrex,ハト (hato),"04'10""26",250.26,LS,PS4,74,74,16,16
3,Tigrex,Special Arena: MR Tigrex, Mai LBG,"04'14""11",254.11,LBG,PS4,75,75,4,4
3,Tigrex,Special Arena: MR Tigrex,Butz,"04'21""60",261.6,Lance,PS4,76,76,5,5
3,Tigrex,Special Arena: MR Tigrex,お,"04'22""40",262.4,Lance,PS4,77,77,6,6
3,Tigrex,Special Arena: MR Tigrex,Zero,"04'22""60",262.6,LS,PS4,78,78,17,17
3,Tigrex,Special Arena: MR Tigrex,KiKi,"04'25""30",265.3,CB,PS4,79,79,8,8
3,Tigrex,Special Arena: MR Tigrex,Peco,"04'25""60",265.6,SnS,PS4,80,80,8,8
3,Tigrex,Special Arena: MR Tigrex,Private,"04'26""66",266.66,LS,PS4,81,81,18,18
3,Tigrex,Special Arena: MR Tigrex,えすえす,"04'29""96",269.96,LBG,PS4,82,82,5,5
3,Tigrex,Special Arena: MR Tigrex,ししまい (Shishimai),"04'33""88",273.88,LBG,PS4,83,83,6,6
3,Tigrex,Special Arena: MR Tigrex,YAMA,"04'34""08",274.08,GL,PS4,84,84,3,3
3,Tigrex,Special Arena: MR Tigrex,DanteMundus,"04'37""05",277.05,LS,PS4,85,85,19,19
3,Tigrex,Special Arena: MR Tigrex,えすえす,"04'37""05",277.05,HBG,PS4,86,86,4,4
3,Tigrex,Special Arena: MR Tigrex,CantaPerMe,"04'42""71",282.71,LS,PS4,87,87,20,20
3,Tigrex,Special Arena: MR Tigrex,あさだ (Asada),"04'49""16",289.16,Lance,PS4,88,88,7,7
3,Tigrex,Special Arena: MR Tigrex,Xenoswarm,"04'52""55",292.55,Lance,PS4,89,89,8,8
3,Tigrex,Special Arena: MR Tigrex,막강한부엉이 (mightowllll),"05'02""05",302.05,LBG,PS4,90,90,7,7
3,Tigrex,Special Arena: MR Tigrex,Rezard,"05'14""25",314.25,Lance,PS4,91,91,9,9
3,Tigrex,Special Arena: MR Tigrex,LOSER,"05'46""11",346.11,HH,PS4,92,92,2,2
3,Tigrex,Special Arena: MR Tigrex,Deaga,"05'54""55",354.55,SA,PS4,93,93,6,6
3,Tigrex,Special Arena: MR Tigrex,Kamau,"06'05""60",365.6,HH,PS4,94,94,3,3
3,Uragaan,Special Arena: MR Uragaan,theguywithnoaccount,"02'17""25",137.25,HBG,PS4,1,1,1,1
3,Uragaan,Special Arena: MR Uragaan,theguywithnoaccount,"02'19""61",139.61,LBG,PS4,2,2,1,1
3,Uragaan,Special Arena: MR Uragaan,Precious Stones,"02'32""71",152.71,HBG,PC,3,3,2,2
3,Uragaan,Special Arena: MR Uragaan,KurisuFact,"02'39""68",159.68,LBG,PC,4,4,2,2
3,Uragaan,Special Arena: MR Uragaan,theguywithnoaccount,"02'42""83",162.83,Bow,PS4,5,5,1,1
3,Uragaan,Special Arena: MR Uragaan,TBT,"02'49""43",169.43,LBG,PS4,6,6,3,3
3,Uragaan,Special Arena: MR Uragaan,YYGGBOND,"02'58""06",178.06,Bow,PC,7,7,2,2
3,Uragaan,Special Arena: MR Uragaan,AkantoreX,"03'12""03",192.03,CB,PC,8,8,1,1
3,Uragaan,Special Arena: MR Uragaan,ケツの割れ目桃太 (Ketsunowarememomota),"03'33""53",213.53,LS,PS4,9,9,1,1
3,Uragaan,Special Arena: MR Uragaan,theguywithnoaccount,"03'58""03",238.03,Hammer,PS4,10,10,1,1
3,Uragaan,Special Arena: MR Uragaan,dufte,"03'58""86",238.86,LS,PC,11,11,2,2
3,Uragaan,Special Arena: MR Uragaan,Eternal DU,"04'08""68",248.68,Hammer,PS4,12,12,2,2
3,Uragaan,Special Arena: MR Uragaan,ラギア (Ragia),"04'19""08",259.08,Bow,PS4,13,13,3,3
3,Uragaan,Special Arena: MR Uragaan,♔ Supernerd,"04'19""53",259.53,SA,PC,14,14,1,1
3,Uragaan,Special Arena: MR Uragaan,Arthur (肉卷大大),"04'27""48",267.48,DB,PS4,15,15,1,1
3,Uragaan,Special Arena: MR Uragaan,Dichie Shiori,"04'28""20",268.2,LS,PS4,16,16,3,3
3,Uragaan,Special Arena: MR Uragaan,Dahl,"04'32""41",272.41,LS,PS4,17,17,4,4
3,Uragaan,Special Arena: MR Uragaan,Catnius,"04'40""75",280.75,LBG,PS4,18,18,4,4
3,Uragaan,Special Arena: MR Uragaan,theguywithnoaccount,"04'42""96",282.96,HH,PS4,19,19,1,1
3,Uragaan,Special Arena: MR Uragaan, PongPong LEE,"04'53""99",293.99,LBG,PS4,20,20,5,5
3,Uragaan,Special Arena: MR Uragaan,弗丁shushu (fuding),"04'55""05",295.05,Hammer,PC,21,21,3,3
3,Uragaan,Special Arena: MR Uragaan,アフロさん (Aphrodite),"04'55""25",295.25,LS,PS4,22,22,5,5
3,Uragaan,Special Arena: MR Uragaan,猫车川KT (chimera),"04'57""99",297.99,LS,PS4,23,23,6,6
3,Uragaan,Special Arena: MR Uragaan,Peco,"05'13""36",313.36,SnS,PS4,24,24,1,1
3,Uragaan,Special Arena: MR Uragaan,twiknight,"06'53""98",413.98,GS,PS4,25,25,1,1
3,Uragaan,Special Arena: MR Uragaan,LOSER,"07'21""88",441.88,HH,PS4,26,26,2,2
2,Anjanath,Special Arena: MR Anjanath,量子催眠,"01'40""28",100.28,HBG,PC,1,1,1,1
2,Anjanath,Special Arena: MR Anjanath,Pain,"02'38""61",158.61,GS,PC,2,2,1,1
2,Anjanath,Special Arena: MR Anjanath,铁憨憨工具人,"02'57""96",177.96,Hammer,PC,3,3,1,1
2,Anjanath,Special Arena: MR Anjanath,ケツの割れ目桃太 (Ketsunowarememomota),"03'16""61",196.61,LS,PS4,4,4,1,1
2,Anjanath,Special Arena: MR Anjanath,Eternal DU,"03'19""16",199.16,Hammer,PS4,5,5,2,2
2,Anjanath,Special Arena: MR Anjanath,栗子明明很美味啊,"03'24""99",204.99,LBG,PC,6,6,1,1
2,Anjanath,Stick Your Nose Somewhere Else,Crukkz,"03'34""10",214.1,GS,PC,7,1,2,1
2,Anjanath,Stick Your Nose Somewhere Else,Lumini,"04'58""45",298.45,HH,PS4,8,2,1,1
2,Coral Pukei-Pukei,Special Arena: MR Coral Pukei-Pukei,冰凌银爵,"01'51""50",111.5,Bow,PC,1,1,1,1
2,Coral Pukei-Pukei,Special Arena: MR Coral Pukei-Pukei,Orion,"01'58""23",118.23,CB,PC,2,2,1,1
2,Coral Pukei-Pukei,Special Arena: MR Coral Pukei-Pukei,Datenshee,"02'04""75",124.75,CB,PC,3,3,2,2
2,Coral Pukei-Pukei,Special Arena: MR Coral Pukei-Pukei,KurisuFutoi,"02'28""73",148.73,DB,PC,4,4,1,1
2,Coral Pukei-Pukei,Special Arena: MR Coral Pukei-Pukei,Eternal DU,"02'29""00",149.0,Hammer,PS4,5,5,1,1
2,Coral Pukei-Pukei,Special Arena: MR Coral Pukei-Pukei,ケツの割れ目桃太 (Ketsunowarememomota),"02'37""15",157.15,LS,PS4,6,6,1,1
2,Coral Pukei-Pukei,Special Arena: MR Coral Pukei-Pukei,KurisuFutoi,"02'39""56",159.56,Bow,PC,7,7,2,2
2,Nightshade Paolumu,Special Arena: MR Nightshade Paolumu,冰凌银爵,"01'57""15",117.15,Bow,PC,1,1,1,1
2,Nightshade Paolumu,Special Arena: MR Nightshade Paolumu,Eternal DU,"01'58""85",118.85,Hammer,PS4,2,2,1,1
2,Nightshade Paolumu,Special Arena: MR Nightshade Paolumu,夏芒,"02'19""03",139.03,Bow,PC,3,3,2,2
2,Nightshade Paolumu,Special Arena: MR Nightshade Paolumu,ケツの割れ目桃太 (Ketsunowarememomota),"03'05""13",185.13,LS,PS4,4,4,1,1
2,Paolumu,Special Arena: MR Paolumu,冰凌银爵,"02'04""48",124.48,Bow,PC,1,1,1,1
2,Paolumu,Special Arena: MR Paolumu,ケツの割れ目桃太 (Ketsunowarememomota),"02'51""21",171.21,LS,PS4,2,2,1,1
2,Paolumu,Special Arena: MR Paolumu,Eternal DU,"02'53""08",173.08,Hammer,PS4,3,3,1,1
2,Pink Rathian,Special Arena: MR Pink Rathian,冰凌银蕨,"01'49""96",109.96,Bow,PC,1,1,1,1
