Star Rating,Monster Name,Quest,Runner,Time,Time (s),Weapon,Platform,Ruleset,Monster/General,Quest/General,Monster/Weapon,Quest/Weapon
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Glucosio,"03'23""13",203.13,HH,PS4,Freestyle,44,44,1,1
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Arthur (肉卷大大),"03'23""51",203.51,DB,PS4,TA Rules,45,45,4,4
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Farah,"03'26""28",206.28,HH,PS4,Freestyle,46,46,2,2
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,hitoshi,"03'26""85",206.85,LS,PS4,TA Rules,47,47,5,5
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,428,"03'27""16",207.16,CB,PC,TA Rules,48,48,3,3
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,LordViettner,"03'27""40",207.4,HBG,PS4,Freestyle,49,49,7,7
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Ghana,"03'29""20",209.2,LBG,PS4,TA Rules,50,50,6,6
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Fox Invictus,"03'29""81",209.81,SA,PS4,Freestyle,51,51,7,7
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Wata.,"03'29""91",209.91,GL,PS4,Freestyle,52,52,2,2
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,ししまい (Shishimai),"03'31""36",211.36,LBG,PS4,TA Rules,53,53,7,7
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,DEVA,"03'32""06",212.06,CB,PS4,Freestyle,54,54,4,4
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Blazek,"03'36""66",216.66,SnS,PS4,Freestyle,55,55,1,1
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,쥐새 (MouseBird),"03'38""08",218.08,IG,PC,Freestyle,56,56,1,1
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Vunusa,"03'38""10",218.1,Lance,PC,Freestyle,57,57,1,1
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,c.c.,"03'41""13",221.13,GL,PC,TA Rules,58,58,3,3
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Eternal DU,"03'43""53",223.53,Hammer,PS4,TA Rules,59,59,3,3
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Doong,"03'43""80",223.8,CB,PC,Freestyle,60,60,5,5
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,ガラハッド (GALAHAD),"03'45""28",225.28,CB,PS4,TA Rules,61,61,6,6
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,ryoko,"03'49""96",229.96,SA,PS4,Freestyle,62,62,8,8
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Pochi,"03'50""55",230.55,IG,PS4,Freestyle,63,63,2,2
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,なつめ棗 (Natsume),"03'55""86",235.86,DB,PS4,TA Rules,64,64,5,5
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Zook,"03'58""20",238.2,HH,PC,TA Rules,65,65,3,3
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath, PongPong LEE,"04'02""99",242.99,LBG,PS4,Freestyle,66,66,8,8
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,CantaPerMe,"04'10""73",250.73,Hammer,PC,TA Rules,67,67,4,4
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,P!ngz-,"04'40""41",280.41,GL,PS4,TA Rules,68,68,4,4
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,shima,"04'40""68",280.68,LS,PS4,Freestyle,69,69,6,6
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Girra,"04'45""76",285.76,IG,PC,TA Rules,70,70,3,3
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,RKD,"04'48""28",288.28,HH,PS4,Freestyle,71,71,4,4
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Mr.Trololo,"04'56""73",296.73,Lance,PC,TA Rules,72,72,2,2
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,湊雪菜 (minato yukina),"04'58""06",298.06,LS,PS4,TA Rules,73,73,7,7
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Darkceo,"05'16""78",316.78,CB,PC,TA Rules,74,74,7,7
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Taxman,"05'17""95",317.95,HH,PC,TA Rules,75,75,5,5
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Agirao,"05'20""48",320.48,GS,PS4,TA Rules,76,76,6,6
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,NoeL,"05'27""56",327.56,IG,PS4,Freestyle,77,77,4,4
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,LOSER,"05'33""00",333.0,HH,PS4,TA Rules,78,78,6,6
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Dichie Shiori,"05'52""80",352.8,Lance,PS4,TA Rules,79,79,3,3
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Peco,"06'58""98",418.98,SnS,PS4,TA Rules,80,80,2,2
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Utopia,"07'39""76",459.76,IG,PS4,TA Rules,81,81,5,5
4,Shrieking Legiana,Noblefrost Hunter,Fataripper,"02'25""16",145.16,SA,PS4,Freestyle,1,1,1,1
4,Shrieking Legiana,Noblefrost Hunter,王小卷,"02'28""18",148.18,SA,PC,Freestyle,2,2,2,2
4,Shrieking Legiana,Noblefrost Hunter,Tii Eleven,"02'47""96",167.96,CB,PS4,Freestyle,3,3,1,1
4,Shrieking Legiana,Noblefrost Hunter,Fox-Megami,"02'59""91",179.91,GL,PS4,Freestyle,4,4,1,1
4,Shrieking Legiana,Noblefrost Hunter,Saico,"03'30""55",210.55,Bow,PS4,TA Rules,5,5,1,1
4,Shrieking Legiana,Noblefrost Hunter,Drogo,"04'01""81",241.81,HBG,PS4,Freestyle,6,6,1,1
3,Barioth,50 Shades of White,チョコレート,"01'25""63",85.63,HBG,PS4,Freestyle,1,1,1,1
3,Barioth,Special Arena: MR Barioth,VANS,"01'29""93",89.93,HBG,PC,Freestyle,2,1,2,1
3,Barioth,Special Arena: MR Barioth,Crimdawgx,"01'30""63",90.63,GS,PC,Freestyle,3,2,1,1
3,Barioth,Special Arena: MR Barioth,Retrou-_-,"01'30""70",90.7,Hammer,PC,Freestyle,4,3,1,1
3,Barioth,Special Arena: MR Barioth,Konnorad,"01'33""43",93.43,SA,PC,Freestyle,5,4,1,1
3,Barioth,Special Arena: MR Barioth,Beer,"01'34""40",94.4,SnS,PC,Freestyle,6,5,1,1
3,Barioth,Special Arena: MR Barioth,牛牛,"01'37""43",97.43,HBG,PC,Freestyle,7,6,3,2
3,Barioth,Special Arena: MR Barioth,Dr. W,"01'38""96",98.96,Bow,PC,Freestyle,8,7,1,1
3,Barioth,50 Shades of White,Key,"01'40""20",100.2,GS,PS4,Freestyle,9,2,2,1
3,Barioth,Special Arena: MR Barioth,DEVA,"01'42""35",102.35,DB,PC,Freestyle,10,8,1,1
3,Barioth,Special Arena: MR Barioth,Tidus69,"01'46""88",106.88,Bow,PC,Freestyle,11,9,2,2
3,Barioth,Special Arena: MR Barioth,早餐奶 (airA),"01'49""70",109.7,HBG,PC,TA Rules,12,10,4,3
3,Barioth,Special Arena: MR Barioth,愛されてドドリア (Aisaretedodoria),"01'51""80",111.8,HBG,PS4,Freestyle,13,11,5,4
3,Barioth,Special Arena: MR Barioth,Kikitoudur,"01'52""08",112.08,Bow,PS4,Freestyle,14,12,3,3
3,Barioth,50 Shades of White,望遠鏡 (VulpesMH),"01'54""41",114.41,SnS,PS4,Freestyle,15,3,2,1
3,Barioth,Special Arena: MR Barioth,Vivern96,"01'59""75",119.75,SA,PC,Freestyle,16,13,2,2
3,Barioth,Special Arena: MR Barioth,HCZS,"02'05""01",125.01,CB,PC,Freestyle,17,14,1,1
3,Barioth,Special Arena: MR Barioth,Aqua (tigana0210),"02'07""48",127.48,Hammer,PC,TA Rules,18,15,2,2
3,Barioth,Special Arena: MR Barioth,Fataripper,"02'08""51",128.51,SA,PS4,Freestyle,19,16,3,3
3,Barioth,Special Arena: MR Barioth,Nertyyygante,"02'12""48",132.48,DB,PC,Freestyle,20,17,2,2
3,Barioth,Special Arena: MR Barioth,Ruse,"02'13""66",133.66,SA,PC,Freestyle,21,18,4,4
3,Barioth,Special Arena: MR Barioth,Hayato,"02'15""13",135.13,Bow,PS4,Freestyle,22,19,4,4
3,Barioth,Special Arena: MR Barioth,Farah,"02'15""18",135.18,DB,PS4,Freestyle,23,20,3,3
3,Barioth,Special Arena: MR Barioth,Black Reaper,"02'17""30",137.3,DB,PS4,Freestyle,24,21,4,4
3,Barioth,Special Arena: MR Barioth,SG K,"02'19""00",139.0,GS,PS4,Freestyle,25,22,3,2
3,Barioth,Special Arena: MR Barioth,HKMH Archer,"02'20""99",140.99,Bow,PS4,Freestyle,26,23,5,5
3,Barioth,Special Arena: MR Barioth,非法打猎,"02'20""99",140.99,GS,PS4,Freestyle,27,24,4,3
3,Barioth,Special Arena: MR Barioth,早餐奶 (airA),"02'21""21",141.21,Bow,PC,TA Rules,28,25,6,6
3,Barioth,50 Shades of White,Pochi,"02'27""55",147.55,IG,PS4,Freestyle,29,4,1,1
3,Barioth,Special Arena: MR Barioth,GhostCortex,"02'28""08",148.08,DB,PS4,TA Rules,30,26,5,5
3,Barioth,Special Arena: MR Barioth,Ogarddrago,"02'31""06",151.06,SA,PC,Freestyle,31,27,5,5
3,Barioth,50 Shades of White,ryoko,"02'32""00",152.0,SA,PS4,Freestyle,32,5,6,1
3,Barioth,Special Arena: MR Barioth,Amelia,"02'39""11",159.11,SA,PS4,Freestyle,33,28,7,6
3,Barioth,50 Shades of White,早餐奶 (airA),"02'46""45",166.45,Bow,PC,TA Rules,34,6,7,1
3,Barioth,50 Shades of White,대전설GLGD,"02'49""73",169.73,Bow,PC,Freestyle,35,7,8,2
3,Barioth,50 Shades of White,玄茶,"02'50""41",170.41,Hammer,PS4,Freestyle,36,8,3,1
3,Barioth,Special Arena: MR Barioth,Blazek,"02'51""30",171.3,SnS,PS4,Freestyle,37,29,3,2
3,Barioth,Special Arena: MR Barioth,SDHunter,"02'51""65",171.65,SA,PS4,Freestyle,38,30,8,7
3,Barioth,50 Shades of White,GunGai,"02'51""71",171.71,LBG,PS4,Freestyle,39,9,1,1
3,Barioth,50 Shades of White,NoeL,"02'54""06",174.06,LBG,PS4,Freestyle,40,10,2,2
3,Barioth,Special Arena: MR Barioth,ASkilledNoob,"02'54""60",174.6,GL,PC,Freestyle,41,31,1,1
3,Barioth,Special Arena: MR Barioth,ボム (Bomb),"02'55""73",175.73,GS,PS4,Freestyle,42,32,5,4
3,Barioth,Special Arena: MR Barioth,Crukkz,"02'58""93",178.93,Hammer,PC,TA Rules,43,33,4,3
3,Barioth,50 Shades of White,TyOx MH,"02'59""05",179.05,GL,Xbox,Freestyle,44,11,2,1
3,Barioth,Special Arena: MR Barioth,疯语 (MadWord),"02'59""16",179.16,CB,PC,Freestyle,45,34,2,2
3,Barioth,Special Arena: MR Barioth,Eternal DU,"02'59""35",179.35,Hammer,PS4,TA Rules,46,35,5,4
3,Barioth,Special Arena: MR Barioth,slime,"02'59""51",179.51,SnS,PC,TA Rules,47,36,4,3
3,Barioth,Special Arena: MR Barioth,yinyin lai,"03'01""55",181.55,CB,PS4,Freestyle,48,37,3,3
3,Barioth,Special Arena: MR Barioth,GunGai,"03'03""71",183.71,LBG,PS4,Freestyle,49,38,3,1
3,Barioth,50 Shades of White,エクセリア (xelia),"03'03""85",183.85,LBG,PS4,Freestyle,50,12,4,3
3,Barioth,Special Arena: MR Barioth,泉一,"03'04""78",184.78,DB,PC,Freestyle,51,39,6,6
3,Barioth,Special Arena: MR Barioth,TBT,"03'06""70",186.7,LBG,PC,TA Rules,52,40,5,2
3,Barioth,50 Shades of White,Fay,"03'07""73",187.73,Bow,PC,TA Rules,53,13,9,3
3,Barioth,Special Arena: MR Barioth,factory super,"03'08""66",188.66,SA,PC,TA Rules,54,41,9,8
3,Barioth,50 Shades of White,Dworim,"03'16""21",196.21,LBG,PC,Freestyle,55,14,6,4
3,Barioth,Special Arena: MR Barioth,Rbx Vgames,"03'16""46",196.46,LS,PS4,Freestyle,56,42,1,1
3,Barioth,Special Arena: MR Barioth,毛肚,"03'17""99",197.99,LS,PS4,Freestyle,57,43,2,2
3,Barioth,Special Arena: MR Barioth,Sculptor91,"03'21""78",201.78,LS,PS4,Freestyle,58,44,3,3
3,Barioth,50 Shades of White,Eternal DU,"03'23""10",203.1,Hammer,PS4,TA Rules,59,15,6,2
3,Barioth,Special Arena: MR Barioth,Vunusa,"03'23""13",203.13,HH,PC,Freestyle,60,45,1,1
3,Barioth,Special Arena: MR Barioth,TyOx MH,"03'23""41",203.41,GL,Xbox,Freestyle,61,46,3,2
3,Barioth,Special Arena: MR Barioth,CeraCymmetry,"03'26""71",206.71,Hammer,PC,TA Rules,62,47,7,5
3,Barioth,Special Arena: MR Barioth,Arthur (肉卷大大),"03'27""91",207.91,DB,PS4,TA Rules,63,48,7,7
3,Barioth,Special Arena: MR Barioth,菜菜子,"03'31""43",211.43,LS,PC,TA Rules,64,49,4,4
3,Barioth,Special Arena: MR Barioth,Rolltorest,"03'32""41",212.41,LBG,PC,TA Rules,65,50,7,3
3,Barioth,Special Arena: MR Barioth,柿の種 (Kakinotane),"03'32""53",212.53,Bow,PS4,TA Rules,66,51,10,7
3,Barioth,Remember That One Time?,Tii Eleven,"03'33""10",213.1,CB,PS4,Freestyle,67,1,4,1
3,Barioth,Special Arena: MR Barioth,Pochi,"03'34""61",214.61,IG,PS4,Freestyle,68,52,2,1
3,Barioth,Special Arena: MR Barioth,青之焱 (SiroKurooo),"03'35""66",215.66,SA,PC,TA Rules,69,53,10,9
3,Barioth,Special Arena: MR Barioth,诗皖丶 (Shivan),"03'41""10",221.1,LS,PC,TA Rules,70,54,5,5
3,Barioth,Special Arena: MR Barioth,Fox Invictus,"03'41""21",221.21,SA,PS4,Freestyle,71,55,11,10
3,Barioth,Special Arena: MR Barioth,丧天彪,"03'42""13",222.13,Hammer,PS4,TA Rules,72,56,8,6
3,Barioth,Special Arena: MR Barioth,Wata.,"03'42""83",222.83,GL,PS4,Freestyle,73,57,4,3
3,Barioth,Special Arena: MR Barioth,Vunusa,"03'44""03",224.03,Lance,PC,Freestyle,74,58,1,1
3,Barioth,Special Arena: MR Barioth,shima,"03'48""85",228.85,LS,PS4,Freestyle,75,59,6,6
3,Barioth,Special Arena: MR Barioth,shima,"03'51""11",231.11,GS,PS4,Freestyle,76,60,6,5
3,Barioth,Special Arena: MR Barioth,shota (ショータ),"03'51""20",231.2,LBG,PS4,Freestyle,77,61,8,4
3,Barioth,50 Shades of White,Painted J,"03'51""83",231.83,CB,PC,TA Rules,78,16,5,1
3,Barioth,Special Arena: MR Barioth,Mistil,"03'52""20",232.2,GS,PC,TA Rules,79,62,7,6
3,Barioth,50 Shades of White,Crukkz,"03'52""46",232.46,Hammer,PC,TA Rules,80,17,9,3
3,Barioth,Special Arena: MR Barioth,NoeL,"03'54""61",234.61,IG,PS4,Freestyle,81,63,3,2
3,Barioth,50 Shades of White,데쿠애옹 (Izuku midoriya),"03'59""31",239.31,DB,PC,Freestyle,82,18,8,1
3,Barioth,50 Shades of White,CantaPerMe,"03'59""80",239.8,DB,PS4,TA Rules,83,19,9,2
3,Barioth,Special Arena: MR Barioth,すい (Suy),"03'59""81",239.81,SnS,PS4,TA Rules,84,64,5,4
3,Barioth,Special Arena: MR Barioth,ryoko,"04'00""06",240.06,SA,PS4,Freestyle,85,65,12,11
3,Barioth,Special Arena: MR Barioth,tax_haven_klmbn,"04'12""35",252.35,CB,PS4,TA Rules,86,66,6,4
3,Barioth,Special Arena: MR Barioth,Kashinju,"04'14""73",254.73,LS,PS4,TA Rules,87,67,7,7
3,Barioth,50 Shades of White,TBT,"04'15""43",255.43,LBG,PS4,TA Rules,88,20,9,5
3,Barioth,Proud White Knight,Doong,"04'15""95",255.95,CB,PC,Freestyle,89,1,7,1
3,Barioth,Special Arena: MR Barioth,The Worst Speedrunner,"04'18""18",258.18,HH,PS4,Freestyle,90,68,2,2
3,Barioth,50 Shades of White,yuuki,"04'25""06",265.06,LS,PS4,TA Rules,91,21,8,1
3,Barioth,Special Arena: MR Barioth,ちゃん (Chang),"04'25""63",265.63,CB,PS4,TA Rules,92,69,8,5
3,Barioth,Special Arena: MR Barioth,Konzikinoyami,"04'25""73",265.73,SA,PS4,TA Rules,93,70,13,12
3,Barioth,50 Shades of White,Ray,"04'28""36",268.36,LBG,PS4,TA Rules,94,22,10,6
3,Barioth,Special Arena: MR Barioth,Akkarin (Febrie),"04'31""70",271.7,IG,PC,TA Rules,95,71,4,3
3,Barioth,50 Shades of White,ゴン (Gon),"04'33""68",273.68,DB,PS4,Freestyle,96,23,10,3
3,Barioth,50 Shades of White,CantaPerMe,"04'37""13",277.13,Hammer,PS4,TA Rules,97,24,10,4
3,Barioth,Special Arena: MR Barioth,张小帅很可爱,"04'42""30",282.3,HH,PC,TA Rules,98,72,3,3
3,Barioth,50 Shades of White, PongPong LEE,"04'47""93",287.93,LBG,PS4,TA Rules,99,25,11,7
3,Barioth,Special Arena: MR Barioth,LaoShanCrung,"04'51""00",291.0,Lance,Xbox,Freestyle,100,73,2,2
3,Barioth,Special Arena: MR Barioth,小绿,"04'55""99",295.99,SA,PS4,TA Rules,101,74,14,13
3,Barioth,Special Arena: MR Barioth,꽁이아빠,"04'57""18",297.18,CB,PC,TA Rules,102,75,9,6
3,Barioth,50 Shades of White,sweet beru,"04'58""13",298.13,CB,PS4,TA Rules,103,26,10,2
3,Barioth,Special Arena: MR Barioth, PongPong LEE,"05'05""99",305.99,LBG,PS4,Freestyle,104,76,12,5
3,Barioth,Special Arena: MR Barioth,AngBata 11,"05'09""63",309.63,LBG,PS4,Freestyle,105,77,13,6
3,Barioth,Special Arena: MR Barioth,yuuki,"05'12""66",312.66,LS,PS4,TA Rules,106,78,9,8
3,Barioth,Special Arena: MR Barioth,Taxman,"05'13""61",313.61,HH,PC,TA Rules,107,79,4,4
3,Barioth,50 Shades of White,無限輸出 (sapphlies),"05'15""15",315.15,CB,PC,TA Rules,108,27,11,3
3,Barioth,Special Arena: MR Barioth,GaraGara-go,"05'16""90",316.9,SA,PS4,TA Rules,109,80,15,14
3,Barioth,Special Arena: MR Barioth,Deaga,"05'24""53",324.53,SA,PS4,TA Rules,110,81,16,15
3,Barioth,Special Arena: MR Barioth,P!ngz-,"05'28""90",328.9,GL,PS4,TA Rules,111,82,5,4
3,Barioth,Special Arena: MR Barioth,アフロさん (Aphrodite),"05'38""03",338.03,LS,PS4,TA Rules,112,83,10,9
3,Barioth,50 Shades of White,Cog Vokan,"05'57""68",357.68,SnS,PC,TA Rules,113,28,6,2
3,Barioth,Special Arena: MR Barioth,LOSER,"06'05""21",365.21,HH,PS4,TA Rules,114,84,5,5
3,Barioth,Special Arena: MR Barioth,Attacker,"06'20""61",380.61,DB,PS4,TA Rules,115,85,11,8
3,Barioth,Special Arena: MR Barioth,Dichie Shiori,"06'23""56",383.56,Lance,PS4,TA Rules,116,86,3,3
3,Barioth,Special Arena: MR Barioth,Peco,"06'24""46",384.46,SnS,PS4,TA Rules,117,87,7,5
3,Barioth,50 Shades of White,Vunusa,"08'13""88",493.88,Lance,PC,Freestyle,118,29,4,1
3,Brachydios,Special Arena: MR Brachydios,Vycery,"01'21""93",81.93,Bow,PC,Freestyle,1,1,1,1
3,Brachydios,Special Arena: MR Brachydios,JJBOOMSKY,"01'27""26",87.26,HBG,PC,Freestyle,2,2,1,1
3,Brachydios,Special Arena: MR Brachydios,量子催眠,"01'37""28",97.28,HBG,PC,TA Rules,3,3,2,2
3,Brachydios,Special Arena: MR Brachydios,HK_MH_OLAY,"01'46""99",106.99,GS,PC,Freestyle,4,4,1,1
3,Brachydios,Special Arena: MR Brachydios,牛牛,"01'50""99",110.99,HBG,PC,Freestyle,5,5,3,3
3,Brachydios,Special Arena: MR Brachydios,VANS,"01'55""68",115.68,HBG,PC,TA Rules,6,6,4,4
3,Brachydios,Special Arena: MR Brachydios,Feibo,"01'56""06",116.06,GS,PC,Freestyle,7,7,2,2
3,Brachydios,Special Arena: MR Brachydios,Randel Daora,"01'57""13",117.13,HBG,PS4,Freestyle,8,8,5,5
3,Brachydios,Special Arena: MR Brachydios,ワイ氏 (Wai-shi),"01'57""31",117.31,GS,PS4,Freestyle,9,9,3,3
3,Brachydios,Special Arena: MR Brachydios,早餐奶 (airA),"01'59""58",119.58,HBG,PC,TA Rules,10,10,6,6
3,Brachydios,Special Arena: MR Brachydios,luna,"02'02""66",122.66,HBG,PS4,Freestyle,11,11,7,7
3,Brachydios,Special Arena: MR Brachydios,CutieHunter,"02'03""70",123.7,HBG,PS4,Freestyle,12,12,8,8
3,Brachydios,Special Arena: MR Brachydios,ボム (Bomb),"02'10""56",130.56,GS,PS4,Freestyle,13,13,4,4
3,Brachydios,Special Arena: MR Brachydios,疯语 (MadWord),"02'15""50",135.5,CB,PC,Freestyle,14,14,1,1
3,Brachydios,Special Arena: MR Brachydios,Kikitoudur,"02'15""98",135.98,Bow,PS4,Freestyle,15,15,2,2
3,Brachydios,Special Arena: MR Brachydios,Vivern96,"02'23""23",143.23,SA,PC,Freestyle,16,16,1,1
3,Brachydios,Special Arena: MR Brachydios,Farah,"02'26""81",146.81,DB,PS4,Freestyle,17,17,1,1
3,Brachydios,Special Arena: MR Brachydios,Saico,"02'29""71",149.71,Bow,PC,TA Rules,18,18,3,3
3,Brachydios,Special Arena: MR Brachydios,Fataripper,"02'32""00",152.0,SA,PS4,Freestyle,19,19,2,2
3,Brachydios,Special Arena: MR Brachydios,望遠鏡 (VulpesMH),"02'32""50",152.5,SnS,PS4,Freestyle,20,20,1,1
3,Brachydios,Special Arena: MR Brachydios,Hayato,"02'32""73",152.73,Bow,PS4,Freestyle,21,21,4,4
3,Brachydios,Special Arena: MR Brachydios,ネコがみ (Nekogami Kuroha),"02'33""16",153.16,Bow,PS4,TA Rules,22,22,5,5
3,Brachydios,Special Arena: MR Brachydios,ぼーJr. (BowJr.),"02'33""81",153.81,GL,PS4,Freestyle,23,23,1,1
3,Brachydios,Special Arena: MR Brachydios,HKMH Archer,"02'36""99",156.99,Bow,PS4,Freestyle,24,24,6,6
3,Brachydios,Special Arena: MR Brachydios,Ogarddrago,"02'39""65",159.65,SA,PC,Freestyle,25,25,3,3
3,Brachydios,Special Arena: MR Brachydios,Aqua (tigana0210),"02'40""26",160.26,Hammer,PC,TA Rules,26,26,1,1
3,Brachydios,Special Arena: MR Brachydios,云鹤,"02'40""81",160.81,LS,PC,TA Rules,27,27,1,1
3,Brachydios,Special Arena: MR Brachydios,GunGai,"02'41""43",161.43,LBG,PC,Freestyle,28,28,1,1
3,Brachydios,Special Arena: MR Brachydios,데쿠애옹 (Izuku midoriya),"02'42""03",162.03,DB,PC,Freestyle,29,29,2,2
3,Brachydios,Special Arena: MR Brachydios,Vycery,"02'44""55",164.55,Lance,PC,Freestyle,30,30,1,1
3,Brachydios,Special Arena: MR Brachydios,毛肚,"02'45""70",165.7,LS,PC,Freestyle,31,31,2,2
3,Brachydios,Special Arena: MR Brachydios,Takaa le bg ,02'47'50,167.5,CB,PC,Freestyle,32,32,2,2
3,Brachydios,Special Arena: MR Brachydios,Black Reaper,"02'49""35",169.35,DB,PS4,Freestyle,33,33,3,3
3,Brachydios,Special Arena: MR Brachydios,Blazek,"02'49""86",169.86,SnS,PS4,Freestyle,34,34,2,2
3,Brachydios,Special Arena: MR Brachydios,Vunusa,"02'50""10",170.1,Hammer,PC,Freestyle,35,35,2,2
3,Brachydios,Special Arena: MR Brachydios,ryoko,"02'54""43",174.43,SA,PS4,Freestyle,36,36,4,4
3,Brachydios,Special Arena: MR Brachydios,はおー (Haoh),"02'54""73",174.73,LBG,PS4,Freestyle,37,37,2,2
3,Brachydios,Special Arena: MR Brachydios,りざRZX,"02'54""80",174.8,Bow,PS4,TA Rules,38,38,7,7
3,Brachydios,Special Arena: MR Brachydios,Pochi,"02'58""46",178.46,IG,PS4,Freestyle,39,39,1,1
3,Brachydios,Special Arena: MR Brachydios,Photowork,"02'59""18",179.18,CB,PC,TA Rules,40,40,3,3
3,Brachydios,Special Arena: MR Brachydios,TBT,"03'01""28",181.28,LBG,PC,TA Rules,41,41,3,3
3,Brachydios,Special Arena: MR Brachydios,yinyin lai,"03'04""55",184.55,CB,PS4,Freestyle,42,42,4,4
3,Brachydios,Special Arena: MR Brachydios,TyOx MH,"03'10""11",190.11,GL,Xbox,Freestyle,43,43,2,2
3,Brachydios,Special Arena: MR Brachydios,ZinogreOnazuchi,"03'12""08",192.08,LBG,PS4,Freestyle,44,44,4,4
3,Brachydios,Special Arena: MR Brachydios,Aramii,"03'14""00",194.0,CB,PC,Freestyle,45,45,5,5
3,Brachydios,Special Arena: MR Brachydios,SDHunter,"03'16""88",196.88,SA,PS4,Freestyle,46,46,5,5
3,Brachydios,Special Arena: MR Brachydios,いろはす (Iroha),"03'19""90",199.9,Bow,PS4,TA Rules,47,47,8,8
3,Brachydios,Special Arena: MR Brachydios,Painted J,"03'21""33",201.33,CB,PC,TA Rules,48,48,6,6
3,Brachydios,Special Arena: MR Brachydios,なつめ棗 (Natsume),"03'21""65",201.65,DB,PS4,TA Rules,49,49,4,4
3,Brachydios,Special Arena: MR Brachydios,Bertrand (베르트랑),"03'21""95",201.95,Hammer,PS4,Freestyle,50,50,3,3
3,Brachydios,Special Arena: MR Brachydios,Millan Rain,"03'21""98",201.98,Bow,PS4,TA Rules,51,51,9,9
3,Brachydios,Special Arena: MR Brachydios,ガース (ga-su),"03'22""70",202.7,HBG,PS4,Freestyle,52,52,9,9
3,Brachydios,Special Arena: MR Brachydios,風丸 (Kazemaru),"03'22""70",202.7,SnS,PS4,Freestyle,53,53,3,3
3,Brachydios,Special Arena: MR Brachydios,贞德,"03'23""85",203.85,GL,PC,TA Rules,54,54,3,3
3,Brachydios,Special Arena: MR Brachydios,量子催眠,"03'24""06",204.06,LS,PC,Freestyle,55,55,3,3
3,Brachydios,Special Arena: MR Brachydios,焗香蔬蟹煲,"03'26""65",206.65,IG,PS4,Freestyle,56,56,2,2
3,Brachydios,Special Arena: MR Brachydios,雪舞,"03'27""99",207.99,HBG,PS4,TA Rules,57,57,10,10
3,Brachydios,Blast Warning In Effect!,Tii Eleven,"03'28""58",208.58,CB,PS4,Freestyle,58,1,7,1
3,Brachydios,Special Arena: MR Brachydios,Abnormalize1,"03'28""93",208.93,Bow,PS4,TA Rules,59,58,10,10
3,Brachydios,Special Arena: MR Brachydios,Sculptor91,"03'29""41",209.41,LS,PS4,Freestyle,60,59,4,4
3,Brachydios,Special Arena: MR Brachydios,彩虹小马,"03'29""71",209.71,SA,PC,TA Rules,61,60,6,6
3,Brachydios,Special Arena: MR Brachydios,いわたわし (Iwatawashi),"03'30""00",210.0,CB,PS4,Freestyle,62,61,8,7
3,Brachydios,Special Arena: MR Brachydios,GhostCortex,"03'30""40",210.4,DB,PS4,TA Rules,63,62,5,5
3,Brachydios,Special Arena: MR Brachydios,CeraCymmetry,"03'31""51",211.51,CB,PC,TA Rules,64,63,9,8
3,Brachydios,Special Arena: MR Brachydios,Arthur (肉卷大大),"03'32""73",212.73,DB,PS4,TA Rules,65,64,6,6
