Star Rating,Monster Name,Quest,Runner,Time,Weapon,Platform,Ruleset
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,Cyber_bird,"03'40""15",Switch Axe,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,Phemeto,"03'42""60",Light Bowgun,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,VentusX,"03'43""98",Long Sword,PC,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,Elansil,"03'46""21",Charge Blade,PC,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,RocksteadyIsMyDaddy,"03'46""66",Charge Blade,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,Photowork,"03'47""46",Charge Blade,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,Shiro,"03'49""55",Great Sword,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,えのころぐさ (Enokorogusa),"03'50""53",Charge Blade,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,iwa,"03'50""70",Charge Blade,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron, Mai LBG,"03'51""58",Light Bowgun,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,ryoko,"03'52""36",Switch Axe,PS4,Freestyle
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,Agirao,"03'54""78",Great Sword,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,Synergy Mygos,"03'58""56",Long Sword,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,アフロさん (Aphrodite),"04'00""23",Lance,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,Photowork,"04'01""16",Charge Blade,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,AkantoreX,"04'02""99",Great Sword,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,jugg,"04'04""13",Switch Axe,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,めがーぬ (Meganu),"04'10""06",Hunting Horn,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,Rainy,"04'10""93",Charge Blade,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,アフロさん (Aphrodite),"04'13""20",Long Sword,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,PortalFreak,"04'16""50",Switch Axe,PC,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,Crukkz,"04'20""41",Insect Glaive,PC,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,KCGemini,"04'22""95",Lance,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron, Mai LBG,"04'24""01",Light Bowgun,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,CeraCymmetry,"04'26""55",Hammer,PS4,Freestyle
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,梭梭m,"04'27""99",Insect Glaive,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,Hot Dog,"04'28""33",Insect Glaive,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,Parallax,"04'28""55",Hammer,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,CantaPerMe,"04'30""73",Long Sword,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,Deaga,"04'32""65",Switch Axe,PS4,Freestyle
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,ちぇりお (Chierio),"04'34""78",Sword And Shield,PS4,Freestyle
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,ふな,"04'37""51",Charge Blade,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,Deaga,"04'37""78",Switch Axe,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,Leon,"04'48""31",Charge Blade,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,delbuster,"04'48""93",Light Bowgun,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,アフロさん (Aphrodite),"04'49""08",Long Sword,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,ちぇりお (Chierio),"04'51""38",Sword And Shield,PS4,Freestyle
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,LOSER,"04'51""83",Hunting Horn,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,AmaDEUS_225,"04'57""28",Hunting Horn,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,woodfishman,"05'06""38",Lance,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,KCGemini,"05'10""03",Lance,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron, Mai LBG,"05'40""70",Light Bowgun,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,Utopia,"05'58""31",Insect Glaive,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,BBDW,"06'28""33",Great Sword,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,delbuster,"06'53""71",Light Bowgun,PS4,TA Rules
4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,LOSER,"08'21""98",Hunting Horn,PS4,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,JJBOOMSKY,"01'11""85",Heavy Bowgun,PC,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Randel Daora,"01'13""43",Heavy Bowgun,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Mystia⭐ (小碎骨w),"01'34""48",Bow,PC,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,GunGai,"01'37""46",Light Bowgun,PC,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,GunGai,"01'37""46",Light Bowgun,PC,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Kanako,"01'42""21",Bow,PC,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,VANS,"01'44""95",Heavy Bowgun,PC,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,CutieHunter,"01'45""11",Heavy Bowgun,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Crimdawgx,"01'45""98",Great Sword,PC,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,tatsuffy,"01'47""30",Heavy Bowgun,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,0口0 (WeeeXD),"02'02""85",Great Sword,PC,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,CutieHunter,"02'04""70",Heavy Bowgun,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Ruse,"02'07""46",Switch Axe,PC,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Kikitoudur,"02'08""88",Bow,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,TBT,"02'10""06",Light Bowgun,PC,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Rolltorest,"02'10""51",Light Bowgun,PC,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,YYGGBOND,"02'12""68",Bow,PC,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Kikitoudur,"02'17""26",Bow,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Snooperoofle,"02'19""45",Bow,PC,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,SG K,"02'20""55",Great Sword,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Vivern96,"02'21""73",Switch Axe,PC,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,はおー (Haoh),"02'22""18",Light Bowgun,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,YYGGBOND,"02'23""11",Bow,PC,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,非法打猎,"02'24""99",Great Sword,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,HCZS,"02'27""03",Charge Blade,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Rolltorest,"02'27""05",Light Bowgun,PC,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Fataripper,"02'32""88",Switch Axe,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,王小卷,"02'34""75",Switch Axe,PC,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,TyOx MH,"02'34""93",Gunlance,Xbox,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Polluce ,"02'39""76",Heavy Bowgun,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Fataripper,"02'40""38",Hammer,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,TBT,"02'46""90",Light Bowgun,PS4,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,dufte,"02'46""98",Long Sword,PC,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Ogarddrago,"02'54""41",Switch Axe,PC,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Glucosio,"02'54""73",Charge Blade,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,ふつきん (Futsukin),"02'55""60",Bow,PS4,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Danverson（蛋源）,"02'56""21",Long Sword,PC,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,トモキ (Tomoki),"02'57""60",Light Bowgun,PS4,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Tidus69,"02'58""45",Bow,PC,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Vunusa,"03'02""30",Hammer,PC,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Guntong,"03'02""65",Bow,PC,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,데쿠애옹 (Izuku midoriya),"03'04""65",Dual Blades,PC,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,ケツの割れ目桃太 (Ketsunowarememomota),"03'05""91",Long Sword,PS4,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Vunusa,"03'10""03",Dual Blades,PC,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,毛肚,"03'16""99",Long Sword,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Black Reaper,"03'17""63",Dual Blades,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,ラギア (Ragia),"03'19""03",Bow,PS4,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,ボム (Bomb),"03'21""70",Great Sword,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,The Worst Speedrunner,"03'21""76",Switch Axe,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Glucosio,"03'23""13",Hunting Horn,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Arthur (肉卷大大),"03'23""51",Dual Blades,PS4,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Farah,"03'26""28",Hunting Horn,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,hitoshi,"03'26""85",Long Sword,PS4,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,428,"03'27""16",Charge Blade,PC,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,LordViettner,"03'27""40",Heavy Bowgun,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,TBT,"03'27""78",Light Bowgun,PS4,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Tidus69,"03'28""96",Bow,PS4,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Ghana,"03'29""20",Light Bowgun,PS4,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Fox Invictus,"03'29""81",Switch Axe,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Wata.,"03'29""91",Gunlance,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,ししまい (Shishimai),"03'31""36",Light Bowgun,PS4,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,DEVA,"03'32""06",Charge Blade,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Blazek,"03'36""66",Sword And Shield,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,쥐새 (MouseBird),"03'38""08",Insect Glaive,PC,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Vunusa,"03'38""10",Lance,PC,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,c.c.,"03'41""13",Gunlance,PC,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Eternal DU,"03'43""53",Hammer,PS4,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Eternal DU,"03'43""53",Hammer,PS4,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Doong,"03'43""80",Charge Blade,PC,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Farah,"03'44""25",Hunting Horn,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,ガラハッド (GALAHAD),"03'45""28",Charge Blade,PS4,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,トモキ (Tomoki),"03'46""01",Light Bowgun,PS4,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,ryoko,"03'49""96",Switch Axe,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Pochi,"03'50""55",Insect Glaive,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Glucosio,"03'50""85",Hunting Horn,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,毛肚,"03'50""99",Long Sword,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,なつめ棗 (Natsume),"03'55""86",Dual Blades,PS4,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,毛肚,"03'55""99",Long Sword,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,毛肚,"03'56""99",Long Sword,PS4,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,トモキ (Tomoki),"03'57""53",Light Bowgun,PS4,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Zook,"03'58""20",Hunting Horn,PC,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath, PongPong LEE,"04'02""99",Light Bowgun,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Fox Invictus,"04'03""88",Switch Axe,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Farah,"04'07""08",Hunting Horn,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,CantaPerMe,"04'10""73",Hammer,PC,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,毛肚,"04'23""99",Long Sword,PS4,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,P!ngz-,"04'40""41",Gunlance,PS4,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,shima,"04'40""68",Long Sword,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Girra,"04'45""76",Insect Glaive,PC,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,RKD,"04'48""28",Hunting Horn,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Mr.Trololo,"04'56""73",Lance,PC,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,湊雪菜 (minato yukina),"04'58""06",Long Sword,PS4,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Darkceo,"05'16""78",Charge Blade,PC,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Taxman,"05'17""95",Hunting Horn,PC,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Agirao,"05'20""48",Great Sword,PS4,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,NoeL,"05'27""56",Insect Glaive,PS4,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,LOSER,"05'33""00",Hunting Horn,PS4,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Vunusa,"05'34""85",Lance,PC,Freestyle
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Dichie Shiori,"05'52""80",Lance,PS4,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Peco,"06'58""98",Sword And Shield,PS4,TA Rules
4,Fulgur Anjanath,Special Arena: MR Fulgur Anjanath,Utopia,"07'39""76",Insect Glaive,PS4,TA Rules
4,Shrieking Legiana,Noblefrost Hunter,Fataripper,"02'25""16",Switch Axe,PS4,Freestyle
4,Shrieking Legiana,Noblefrost Hunter,王小卷,"02'28""18",Switch Axe,PC,Freestyle
4,Shrieking Legiana,Noblefrost Hunter,Tii Eleven,"02'47""96",Charge Blade,PS4,Freestyle
4,Shrieking Legiana,Noblefrost Hunter,Fox-Megami,"02'59""91",Gunlance,PS4,Freestyle
4,Shrieking Legiana,Noblefrost Hunter,Saico,"03'30""55",Bow,PS4,TA Rules
4,Shrieking Legiana,Noblefrost Hunter,Drogo,"04'01""81",Heavy Bowgun,PS4,Freestyle
3,Barioth,50 Shades of White,チョコレート,"01'25""63",Heavy Bowgun,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,VANS,"01'29""93",Heavy Bowgun,PC,Freestyle
3,Barioth,Special Arena: MR Barioth,Crimdawgx,"01'30""63",Great Sword,PC,Freestyle
3,Barioth,Special Arena: MR Barioth,Retrou-_-,"01'30""70",Hammer,PC,Freestyle
3,Barioth,Special Arena: MR Barioth,Konnorad,"01'33""43",Switch Axe,PC,Freestyle
3,Barioth,Special Arena: MR Barioth,Beer,"01'34""40",Sword And Shield,PC,Freestyle
3,Barioth,Special Arena: MR Barioth,牛牛,"01'37""43",Heavy Bowgun,PC,Freestyle
3,Barioth,Special Arena: MR Barioth,Dr. W,"01'38""96",Bow,PC,Freestyle
3,Barioth,50 Shades of White,Key,"01'40""20",Great Sword,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,VANS,"01'40""55",Heavy Bowgun,PC,TA Rules
3,Barioth,Special Arena: MR Barioth,DEVA,"01'42""35",Dual Blades,PC,Freestyle
3,Barioth,Special Arena: MR Barioth,Tidus69,"01'46""88",Bow,PC,Freestyle
3,Barioth,Special Arena: MR Barioth,早餐奶 (airA),"01'49""70",Heavy Bowgun,PC,TA Rules
3,Barioth,Special Arena: MR Barioth,愛されてドドリア (Aisaretedodoria),"01'51""80",Heavy Bowgun,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,Kikitoudur,"01'52""08",Bow,PS4,Freestyle
3,Barioth,50 Shades of White,望遠鏡 (VulpesMH),"01'54""41",Sword And Shield,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,Crimdawgx,"01'54""95",Great Sword,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,Vivern96,"01'59""75",Switch Axe,PC,Freestyle
3,Barioth,Special Arena: MR Barioth,HCZS,"02'05""01",Charge Blade,PC,Freestyle
3,Barioth,Special Arena: MR Barioth,Aqua (tigana0210),"02'07""48",Hammer,PC,TA Rules
3,Barioth,Special Arena: MR Barioth,Fataripper,"02'08""51",Switch Axe,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,Dr. W,"02'12""01",Bow,PC,Freestyle
3,Barioth,Special Arena: MR Barioth,Nertyyygante,"02'12""48",Dual Blades,PC,Freestyle
3,Barioth,Special Arena: MR Barioth,Ruse,"02'13""66",Switch Axe,PC,Freestyle
3,Barioth,Special Arena: MR Barioth,Hayato,"02'15""13",Bow,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,Farah,"02'15""18",Dual Blades,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,Black Reaper,"02'17""30",Dual Blades,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,SG K,"02'19""00",Great Sword,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,HKMH Archer,"02'20""99",Bow,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,非法打猎,"02'20""99",Great Sword,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,早餐奶 (airA),"02'21""21",Bow,PC,TA Rules
3,Barioth,Special Arena: MR Barioth,Nertyyygante,"02'25""96",Dual Blades,Xbox,Freestyle
3,Barioth,50 Shades of White,Pochi,"02'27""55",Insect Glaive,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,GhostCortex,"02'28""08",Dual Blades,PS4,TA Rules
3,Barioth,Special Arena: MR Barioth,Ogarddrago,"02'31""06",Switch Axe,PC,Freestyle
3,Barioth,50 Shades of White,ryoko,"02'32""00",Switch Axe,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,Amelia,"02'39""11",Switch Axe,PS4,Freestyle
3,Barioth,50 Shades of White,早餐奶 (airA),"02'46""45",Bow,PC,TA Rules
3,Barioth,50 Shades of White,대전설GLGD,"02'49""73",Bow,PC,Freestyle
3,Barioth,50 Shades of White,玄茶,"02'50""41",Hammer,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,Blazek,"02'51""30",Sword And Shield,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,SDHunter,"02'51""65",Switch Axe,PS4,Freestyle
3,Barioth,50 Shades of White,GunGai,"02'51""71",Light Bowgun,PS4,Freestyle
3,Barioth,50 Shades of White,NoeL,"02'54""06",Light Bowgun,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,ASkilledNoob,"02'54""60",Gunlance,PC,Freestyle
3,Barioth,Special Arena: MR Barioth,ボム (Bomb),"02'55""73",Great Sword,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,Crukkz,"02'58""93",Hammer,PC,TA Rules
3,Barioth,50 Shades of White,TyOx MH,"02'59""05",Gunlance,Xbox,Freestyle
3,Barioth,Special Arena: MR Barioth,疯语 (MadWord),"02'59""16",Charge Blade,PC,Freestyle
3,Barioth,Special Arena: MR Barioth,Eternal DU,"02'59""35",Hammer,PS4,TA Rules
3,Barioth,Special Arena: MR Barioth,slime,"02'59""51",Sword And Shield,PC,TA Rules
3,Barioth,Special Arena: MR Barioth,yinyin lai,"03'01""55",Charge Blade,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,GunGai,"03'03""71",Light Bowgun,PS4,Freestyle
3,Barioth,50 Shades of White,エクセリア (xelia),"03'03""85",Light Bowgun,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,泉一,"03'04""78",Dual Blades,PC,Freestyle
3,Barioth,Special Arena: MR Barioth,TBT,"03'06""70",Light Bowgun,PC,TA Rules
3,Barioth,50 Shades of White,Fay,"03'07""73",Bow,PC,TA Rules
3,Barioth,Special Arena: MR Barioth,factory super,"03'08""66",Switch Axe,PC,TA Rules
3,Barioth,50 Shades of White,Dworim,"03'16""21",Light Bowgun,PC,Freestyle
3,Barioth,Special Arena: MR Barioth,Rbx Vgames,"03'16""46",Long Sword,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,毛肚,"03'17""99",Long Sword,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,Sculptor91,"03'21""78",Long Sword,PS4,Freestyle
3,Barioth,50 Shades of White,Eternal DU,"03'23""10",Hammer,PS4,TA Rules
3,Barioth,Special Arena: MR Barioth,Vunusa,"03'23""13",Hunting Horn,PC,Freestyle
3,Barioth,Special Arena: MR Barioth,TyOx MH,"03'23""41",Gunlance,Xbox,Freestyle
3,Barioth,Special Arena: MR Barioth,CeraCymmetry,"03'26""71",Hammer,PC,TA Rules
3,Barioth,Special Arena: MR Barioth,Arthur (肉卷大大),"03'27""91",Dual Blades,PS4,TA Rules
3,Barioth,Special Arena: MR Barioth,HKMH Archer,"03'28""99",Bow,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,菜菜子,"03'31""43",Long Sword,PC,TA Rules
3,Barioth,Special Arena: MR Barioth,Rolltorest,"03'32""41",Light Bowgun,PC,TA Rules
3,Barioth,Special Arena: MR Barioth,柿の種 (Kakinotane),"03'32""53",Bow,PS4,TA Rules
3,Barioth,Remember That One Time?,Tii Eleven,"03'33""10",Charge Blade,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,Pochi,"03'34""61",Insect Glaive,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,青之焱 (SiroKurooo),"03'35""66",Switch Axe,PC,TA Rules
3,Barioth,Special Arena: MR Barioth,诗皖丶 (Shivan),"03'41""10",Long Sword,PC,TA Rules
3,Barioth,Special Arena: MR Barioth,Fox Invictus,"03'41""21",Switch Axe,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,yinyin lai,"03'42""05",Charge Blade,PC,TA Rules
3,Barioth,Special Arena: MR Barioth,丧天彪,"03'42""13",Hammer,PS4,TA Rules
3,Barioth,Special Arena: MR Barioth,菜菜子,"03'42""73",Long Sword,PC,TA Rules
3,Barioth,Special Arena: MR Barioth,Wata.,"03'42""83",Gunlance,PS4,Freestyle
3,Barioth,Special Arena: MR Barioth,Vunusa,"03'44""03",Lance,PC,Freestyle
